poc_version,run_created_at_utc,n_memories,query_id,topic,strategy,selected_count,raw_release_count,context_bytes,context_tokens,token_reduction_vs_full_raw_pct,latency_ms,memory_footprint_bytes,exact_memory_hit,topic_hit,answer_contains_expected,forbidden_memory_leak_count,forbidden_memory_leak_rate,sensitive_memory_leak_count,sensitive_memory_leak_rate,traceability_ok
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0000,project_storage,A_FULL_RAW_CONTEXT,1000,1000,577710,144428,0.0,0.1252,577710,True,True,True,5,0.005,225,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0000,project_storage,B_TOPK_RAW_CHUNKS,5,5,813,204,99.8588,0.1873,813,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0000,project_storage,C_SUMMARY_MEMORY,20,0,2561,641,99.5562,0.133,2561,True,True,False,0,0.0,4,0.2,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0000,project_storage,D_POINTER_METADATA_ONLY,20,0,7247,1812,98.7454,0.2391,7247,True,True,False,0,0.0,4,0.2,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0000,project_storage,E_POINTER_ON_DEMAND_RESOLVE,5,5,3413,854,99.4087,2.5743,3413,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0001,project_storage,A_FULL_RAW_CONTEXT,1000,1000,577710,144428,0.0,0.2718,577710,True,True,True,5,0.005,225,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0001,project_storage,B_TOPK_RAW_CHUNKS,5,5,813,204,99.8588,0.1059,813,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0001,project_storage,C_SUMMARY_MEMORY,20,0,2561,641,99.5562,0.1282,2561,False,True,False,0,0.0,4,0.2,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0001,project_storage,D_POINTER_METADATA_ONLY,20,0,7247,1812,98.7454,0.1878,7247,False,True,False,0,0.0,4,0.2,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0001,project_storage,E_POINTER_ON_DEMAND_RESOLVE,5,5,3413,854,99.4087,0.0902,3413,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0002,project_storage,A_FULL_RAW_CONTEXT,1000,1000,577710,144428,0.0,0.1211,577710,True,True,True,5,0.005,225,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0002,project_storage,B_TOPK_RAW_CHUNKS,5,5,813,204,99.8588,0.0442,813,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0002,project_storage,C_SUMMARY_MEMORY,20,0,2561,641,99.5562,0.1089,2561,False,True,False,0,0.0,4,0.2,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0002,project_storage,D_POINTER_METADATA_ONLY,20,0,7247,1812,98.7454,0.1671,7247,False,True,False,0,0.0,4,0.2,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0002,project_storage,E_POINTER_ON_DEMAND_RESOLVE,5,5,3413,854,99.4087,0.08,3413,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0003,project_storage,A_FULL_RAW_CONTEXT,1000,1000,577710,144428,0.0,0.4575,577710,True,True,True,5,0.005,225,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0003,project_storage,B_TOPK_RAW_CHUNKS,5,5,813,204,99.8588,0.2708,813,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0003,project_storage,C_SUMMARY_MEMORY,20,0,2561,641,99.5562,0.2818,2561,True,True,False,0,0.0,4,0.2,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0003,project_storage,D_POINTER_METADATA_ONLY,20,0,7247,1812,98.7454,0.306,7247,True,True,False,0,0.0,4,0.2,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0003,project_storage,E_POINTER_ON_DEMAND_RESOLVE,5,5,3413,854,99.4087,0.2171,3413,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0004,project_storage,A_FULL_RAW_CONTEXT,1000,1000,577710,144428,0.0,0.25,577710,True,True,True,5,0.005,225,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0004,project_storage,B_TOPK_RAW_CHUNKS,5,5,813,204,99.8588,0.1147,813,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0004,project_storage,C_SUMMARY_MEMORY,20,0,2561,641,99.5562,0.1647,2561,True,True,False,0,0.0,4,0.2,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0004,project_storage,D_POINTER_METADATA_ONLY,20,0,7247,1812,98.7454,0.1847,7247,True,True,False,0,0.0,4,0.2,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0004,project_storage,E_POINTER_ON_DEMAND_RESOLVE,5,5,3413,854,99.4087,0.087,3413,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0005,project_storage,A_FULL_RAW_CONTEXT,1000,1000,577710,144428,0.0,0.1918,577710,True,True,True,5,0.005,225,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0005,project_storage,B_TOPK_RAW_CHUNKS,5,5,813,204,99.8588,0.0531,813,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0005,project_storage,C_SUMMARY_MEMORY,20,0,2561,641,99.5562,0.1074,2561,False,True,False,0,0.0,4,0.2,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0005,project_storage,D_POINTER_METADATA_ONLY,20,0,7247,1812,98.7454,0.1671,7247,False,True,False,0,0.0,4,0.2,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0005,project_storage,E_POINTER_ON_DEMAND_RESOLVE,5,5,3413,854,99.4087,0.0772,3413,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0006,project_storage,A_FULL_RAW_CONTEXT,1000,1000,577710,144428,0.0,0.0794,577710,True,True,True,5,0.005,225,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0006,project_storage,B_TOPK_RAW_CHUNKS,5,5,813,204,99.8588,0.0418,813,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0006,project_storage,C_SUMMARY_MEMORY,20,0,2561,641,99.5562,0.09,2561,True,True,False,0,0.0,4,0.2,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0006,project_storage,D_POINTER_METADATA_ONLY,20,0,7247,1812,98.7454,0.1694,7247,True,True,False,0,0.0,4,0.2,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0006,project_storage,E_POINTER_ON_DEMAND_RESOLVE,5,5,3413,854,99.4087,0.1222,3413,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0007,project_storage,A_FULL_RAW_CONTEXT,1000,1000,577710,144428,0.0,0.084,577710,True,True,True,5,0.005,225,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0007,project_storage,B_TOPK_RAW_CHUNKS,5,5,813,204,99.8588,0.0402,813,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0007,project_storage,C_SUMMARY_MEMORY,20,0,2561,641,99.5562,0.086,2561,False,True,False,0,0.0,4,0.2,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0007,project_storage,D_POINTER_METADATA_ONLY,20,0,7247,1812,98.7454,0.1653,7247,False,True,False,0,0.0,4,0.2,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0007,project_storage,E_POINTER_ON_DEMAND_RESOLVE,5,5,3413,854,99.4087,0.1068,3413,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0008,project_storage,A_FULL_RAW_CONTEXT,1000,1000,577710,144428,0.0,0.0908,577710,True,True,True,5,0.005,225,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0008,project_storage,B_TOPK_RAW_CHUNKS,5,5,813,204,99.8588,0.0381,813,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0008,project_storage,C_SUMMARY_MEMORY,20,0,2561,641,99.5562,0.0829,2561,False,True,False,0,0.0,4,0.2,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0008,project_storage,D_POINTER_METADATA_ONLY,20,0,7247,1812,98.7454,0.1516,7247,False,True,False,0,0.0,4,0.2,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0008,project_storage,E_POINTER_ON_DEMAND_RESOLVE,5,5,3413,854,99.4087,0.1645,3413,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0009,project_storage,A_FULL_RAW_CONTEXT,1000,1000,577710,144428,0.0,0.1427,577710,True,True,True,5,0.005,225,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0009,project_storage,B_TOPK_RAW_CHUNKS,5,5,813,204,99.8588,0.1596,813,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0009,project_storage,C_SUMMARY_MEMORY,20,0,2561,641,99.5562,0.1713,2561,False,True,False,0,0.0,4,0.2,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0009,project_storage,D_POINTER_METADATA_ONLY,20,0,7247,1812,98.7454,0.3249,7247,False,True,False,0,0.0,4,0.2,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0009,project_storage,E_POINTER_ON_DEMAND_RESOLVE,5,5,3413,854,99.4087,0.1171,3413,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0010,project_storage,A_FULL_RAW_CONTEXT,1000,1000,577710,144428,0.0,0.2387,577710,True,True,True,5,0.005,225,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0010,project_storage,B_TOPK_RAW_CHUNKS,5,5,813,204,99.8588,0.1079,813,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0010,project_storage,C_SUMMARY_MEMORY,20,0,2561,641,99.5562,0.1614,2561,False,True,False,0,0.0,4,0.2,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0010,project_storage,D_POINTER_METADATA_ONLY,20,0,7247,1812,98.7454,0.2323,7247,False,True,False,0,0.0,4,0.2,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0010,project_storage,E_POINTER_ON_DEMAND_RESOLVE,5,5,3413,854,99.4087,0.0913,3413,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0011,project_storage,A_FULL_RAW_CONTEXT,1000,1000,577710,144428,0.0,0.1568,577710,True,True,True,5,0.005,225,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0011,project_storage,B_TOPK_RAW_CHUNKS,5,5,813,204,99.8588,0.0468,813,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0011,project_storage,C_SUMMARY_MEMORY,20,0,2561,641,99.5562,0.1085,2561,False,True,False,0,0.0,4,0.2,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0011,project_storage,D_POINTER_METADATA_ONLY,20,0,7247,1812,98.7454,0.1653,7247,False,True,False,0,0.0,4,0.2,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0011,project_storage,E_POINTER_ON_DEMAND_RESOLVE,5,5,3413,854,99.4087,0.0787,3413,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0012,coding_preference,A_FULL_RAW_CONTEXT,1000,1000,577710,144428,0.0,0.0701,577710,True,True,True,0,0.0,225,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0012,coding_preference,B_TOPK_RAW_CHUNKS,5,5,769,193,99.8664,0.0438,769,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0012,coding_preference,C_SUMMARY_MEMORY,20,0,3013,754,99.4779,0.1032,3013,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0012,coding_preference,D_POINTER_METADATA_ONLY,20,0,7781,1946,98.6526,0.1713,7781,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0012,coding_preference,E_POINTER_ON_DEMAND_RESOLVE,5,5,3565,892,99.3824,0.0798,3565,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0013,coding_preference,A_FULL_RAW_CONTEXT,1000,1000,577710,144428,0.0,0.0734,577710,True,True,True,0,0.0,225,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0013,coding_preference,B_TOPK_RAW_CHUNKS,5,5,769,193,99.8664,0.0377,769,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0013,coding_preference,C_SUMMARY_MEMORY,20,0,3013,754,99.4779,0.095,3013,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0013,coding_preference,D_POINTER_METADATA_ONLY,20,0,7781,1946,98.6526,0.1645,7781,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0013,coding_preference,E_POINTER_ON_DEMAND_RESOLVE,5,5,3565,892,99.3824,0.0781,3565,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0014,coding_preference,A_FULL_RAW_CONTEXT,1000,1000,577710,144428,0.0,0.0825,577710,True,True,True,0,0.0,225,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0014,coding_preference,B_TOPK_RAW_CHUNKS,5,5,769,193,99.8664,0.3751,769,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0014,coding_preference,C_SUMMARY_MEMORY,20,0,3013,754,99.4779,0.2572,3013,True,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0014,coding_preference,D_POINTER_METADATA_ONLY,20,0,7781,1946,98.6526,0.2087,7781,True,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0014,coding_preference,E_POINTER_ON_DEMAND_RESOLVE,5,5,3565,892,99.3824,0.4073,3565,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0015,coding_preference,A_FULL_RAW_CONTEXT,1000,1000,577710,144428,0.0,0.1439,577710,True,True,True,0,0.0,225,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0015,coding_preference,B_TOPK_RAW_CHUNKS,5,5,769,193,99.8664,0.0622,769,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0015,coding_preference,C_SUMMARY_MEMORY,20,0,3013,754,99.4779,0.1104,3013,True,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0015,coding_preference,D_POINTER_METADATA_ONLY,20,0,7781,1946,98.6526,0.2346,7781,True,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0015,coding_preference,E_POINTER_ON_DEMAND_RESOLVE,5,5,3565,892,99.3824,0.0857,3565,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0016,coding_preference,A_FULL_RAW_CONTEXT,1000,1000,577710,144428,0.0,0.1101,577710,True,True,True,0,0.0,225,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0016,coding_preference,B_TOPK_RAW_CHUNKS,5,5,769,193,99.8664,0.058,769,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0016,coding_preference,C_SUMMARY_MEMORY,20,0,3013,754,99.4779,0.0948,3013,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0016,coding_preference,D_POINTER_METADATA_ONLY,20,0,7781,1946,98.6526,0.1701,7781,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0016,coding_preference,E_POINTER_ON_DEMAND_RESOLVE,5,5,3565,892,99.3824,0.0782,3565,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0017,coding_preference,A_FULL_RAW_CONTEXT,1000,1000,577710,144428,0.0,0.1046,577710,True,True,True,0,0.0,225,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0017,coding_preference,B_TOPK_RAW_CHUNKS,5,5,769,193,99.8664,0.0405,769,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0017,coding_preference,C_SUMMARY_MEMORY,20,0,3013,754,99.4779,0.0985,3013,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0017,coding_preference,D_POINTER_METADATA_ONLY,20,0,7781,1946,98.6526,0.1655,7781,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0017,coding_preference,E_POINTER_ON_DEMAND_RESOLVE,5,5,3565,892,99.3824,0.1068,3565,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0018,coding_preference,A_FULL_RAW_CONTEXT,1000,1000,577710,144428,0.0,0.1153,577710,True,True,True,0,0.0,225,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0018,coding_preference,B_TOPK_RAW_CHUNKS,5,5,769,193,99.8664,0.0369,769,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0018,coding_preference,C_SUMMARY_MEMORY,20,0,3013,754,99.4779,0.0925,3013,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0018,coding_preference,D_POINTER_METADATA_ONLY,20,0,7781,1946,98.6526,0.1661,7781,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0018,coding_preference,E_POINTER_ON_DEMAND_RESOLVE,5,5,3565,892,99.3824,0.08,3565,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0019,coding_preference,A_FULL_RAW_CONTEXT,1000,1000,577710,144428,0.0,0.1162,577710,True,True,True,0,0.0,225,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0019,coding_preference,B_TOPK_RAW_CHUNKS,5,5,769,193,99.8664,0.035,769,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0019,coding_preference,C_SUMMARY_MEMORY,20,0,3013,754,99.4779,0.0898,3013,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0019,coding_preference,D_POINTER_METADATA_ONLY,20,0,7781,1946,98.6526,0.1708,7781,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0019,coding_preference,E_POINTER_ON_DEMAND_RESOLVE,5,5,3565,892,99.3824,0.0936,3565,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,1000,n1000_q0020,coding_preference,A_FULL_RAW_CONTEXT,1000,1000,577710,144428,0.0,0.0702,577710,True,True,True,0,0.0,225,0.225,False
